campaña,franja,tasa_conversion
A,tarde,2.72188230203663
A,tarde,1.9589244108037156
A,tarde,2.558647915794064
A,tarde,2.171362673188852
A,tarde,2.228376609576892
A,tarde,2.284883640116102
A,tarde,2.2238542800086574
A,tarde,2.321361379933772
A,tarde,2.6645762650662155
A,tarde,2.098260584850735
A,tarde,2.354501878794256
A,tarde,1.9551321528563865
A,tarde,2.720058607724736
A,tarde,1.661803848970365
A,tarde,2.9004702164554077
A,tarde,1.9799210246778283
A,tarde,1.284612448940976
A,tarde,2.0640522074553944
A,tarde,1.6594741712625596
A,tarde,2.420321774494362
A,tarde,1.6736880103488045
A,tarde,1.7769082833926102
A,tarde,1.0552296345272345
A,tarde,1.7738468403754617
A,tarde,0.7880603366855217
A,tarde,1.2080485882571383
A,tarde,2.3802073280721485
A,tarde,2.392900079325416
A,tarde,2.2127287808924825
A,tarde,1.5165119284353934
A,tarde,1.97614432192901
A,tarde,1.9981987304547157
A,tarde,1.4208176554037286
A,tarde,2.7516991508835753
A,tarde,2.438681145287836
A,tarde,1.889517913085168
A,tarde,2.0134429194972654
A,tarde,2.1041914039737764
A,tarde,0.9791325657878547
A,tarde,1.8764113087397016
A,tarde,1.6590078760011007
A,tarde,1.4991899950525422
A,tarde,1.8594498535570225
A,tarde,2.8988432634247614
A,tarde,2.320421430633505
A,tarde,1.7144105051086016
A,tarde,2.2862913906780795
A,tarde,2.699677718293001
A,tarde,2.4623168414563845
A,tarde,2.029815184960087
A,tarde,1.676531611147213
A,tarde,2.349111656806795
A,tarde,2.196742692710875
A,tarde,2.447596610013866
A,tarde,2.3175859008409847
A,tarde,2.5247763576596673
A,tarde,1.732382394219716
A,tarde,2.658697032817163
A,tarde,2.0987998023462
A,tarde,3.0376304363126327
A,tarde,1.655406090955216
A,tarde,2.867981901582625
A,tarde,2.098955391731324
A,tarde,1.6742909981927758
A,tarde,1.7580570829728392
A,tarde,1.8398263459028399
A,tarde,2.212082973200958
A,tarde,2.26141774401775
A,tarde,1.7131499980307106
A,tarde,1.9878227038695087
A,tarde,3.071135179305932
A,tarde,2.8637715850503556
A,tarde,2.2181618348370162
A,tarde,2.0190017390841
A,tarde,2.0600156633591307
A,tarde,2.3067589863652085
A,tarde,1.4886037174007973
A,tarde,1.8713117312883274
A,tarde,1.1657079630612053
A,tarde,2.1996115613026395
A,tarde,2.3235979698513707
A,tarde,1.758406768850313
A,tarde,2.7869933816450163
A,tarde,1.3871171684988295
A,tarde,1.26781255989509
A,tarde,2.112225909279986
A,tarde,2.523549151306077
A,tarde,2.8419638457289342
A,tarde,1.7705578685655299
A,tarde,2.539340416715648
A,tarde,1.9807457652496463
A,tarde,1.9136863500295902
A,tarde,2.441829968743336
A,tarde,2.32616143920671
A,tarde,1.2118039215078753
A,tarde,2.738270174862948
A,tarde,2.6900456770737255
A,tarde,1.6872186492452352
A,tarde,2.1979017667187044
A,tarde,2.2470150931413695
A,tarde,2.1303368829119536
A,tarde,1.7248474230772899
A,tarde,1.6641883160309743
A,tarde,1.9872229645042774
A,tarde,2.586364509629682
A,tarde,2.271800077297216
A,tarde,1.814692833956947
A,tarde,2.385849355324172
A,tarde,0.5757286896849623
A,tarde,2.5743828501860517
A,tarde,1.13014311061095
A,tarde,1.818779529298434
A,tarde,1.440165052686928
A,tarde,1.352659262139547
A,tarde,2.58041339368926
A,tarde,1.7661493993440542
A,tarde,2.1732519408653577
A,tarde,1.976539710560408
A,tarde,2.238520413611561
A,tarde,2.038410945530128
A,tarde,1.3585038879057152
A,tarde,2.49813340972357
A,tarde,1.7531217084193438
A,tarde,1.2217090506701245
A,tarde,1.7859424195170437
A,tarde,2.750379895317155
A,tarde,2.4251108710567464
A,tarde,1.8256739327960705
A,tarde,1.8253711478407857
A,tarde,1.8391824743913088
A,tarde,3.0383739917804204
A,tarde,2.1909677261157765
A,tarde,2.215020823595535
A,tarde,2.515141727015921
A,tarde,2.1193945795132567
A,tarde,1.8704789270896485
A,tarde,1.9018250754575108
A,tarde,1.964199370292968
A,tarde,1.981388881745079
A,tarde,2.36381477181849
A,tarde,2.0259729429036497
A,tarde,2.36632003860779
A,tarde,1.9596417099457089
A,tarde,2.039317595158045
A,tarde,1.0008996577339462
A,tarde,2.4581638373512407
A,tarde,2.1732442379489965
A,tarde,2.499005054929826
A,tarde,0.5518723109031554
A,tarde,3.044187352390364
A,tarde,1.9302051859224132
A,tarde,2.554091408368758
A,tarde,1.4800470364372345
A,tarde,2.306386952531285
A,tarde,1.4732922184131718
A,tarde,1.6881155196520974
A,tarde,2.957015676933393
A,tarde,1.9046587996183266
A,tarde,2.1087164365898614
A,tarde,2.4350338653443773
A,tarde,2.2478409439863025
A,tarde,2.075209452571788
A,tarde,2.1824805012331128
A,tarde,3.2017077926191373
A,tarde,1.9711906014832072
A,tarde,2.1005495233574836
A,tarde,2.525327198003806
A,tarde,2.552762966478992
A,tarde,2.5935151527801903
A,tarde,2.3193651110145925
A,tarde,1.4284975436347582
A,tarde,2.8167157661505478
A,tarde,1.426827303490656
A,tarde,2.1513177326195168
A,tarde,1.622862074990321
A,tarde,1.9679308267035038
A,tarde,2.16438120515174
A,tarde,2.1606786077251368
A,tarde,2.2109603771176425
A,tarde,2.8068556345293234
A,tarde,2.2267671507569897
A,tarde,1.8779216823546756
A,tarde,2.482043584144179
A,tarde,2.59473524446232
A,tarde,1.3861960924315038
A,tarde,2.298700034924929
A,tarde,2.3505863711554493
A,tarde,1.851218248320004
A,tarde,2.68785340665581
A,tarde,1.9249722064837367
A,tarde,2.0627882267357713
A,tarde,1.913464087858065
A,tarde,2.0077895237907337
A,tarde,1.4518624565523992
A,tarde,1.2799745587028528
A,tarde,2.797252531612486
A,tarde,1.576519325840836
A,tarde,1.5043038252718464
A,tarde,0.9233049431981426
A,tarde,1.6805191261552488
A,tarde,1.3384551032962508
A,tarde,2.8210075800681844
A,tarde,2.5049085446713173
A,tarde,1.655924827411138
A,tarde,3.1262179026721544
A,tarde,2.490882743495797
A,tarde,1.8375843082456889
A,tarde,0.7502971425632134
A,tarde,3.145471286295371
A,tarde,1.305213766618202
A,tarde,1.177300626521554
A,tarde,2.5112852160048202
A,tarde,3.2198762031696364
A,tarde,2.692136409255259
A,tarde,2.28195456002618
A,tarde,2.297377170832643
A,tarde,2.4267077793901537
A,tarde,2.3794642948933826
A,tarde,2.140595711984688
A,tarde,2.052100551975938
A,tarde,1.968703436050239
A,tarde,1.623017705566662
A,tarde,1.859662461566613
A,tarde,1.1535215929023073
A,tarde,1.950830186602625
A,tarde,1.5057044464245413
A,tarde,1.4482053413921145
A,tarde,2.089947075576739
A,tarde,2.6960011431722997
A,tarde,2.4591583030011566
A,tarde,1.2147496981884114
A,tarde,1.5051859317148313
A,tarde,2.470385593994108
A,tarde,1.5087563032308453
A,tarde,1.8876834250014878
A,tarde,2.275026049512276
A,tarde,1.5158277725681824
A,tarde,2.05268775307298
A,tarde,1.3329872525408977
A,tarde,1.699316178024393
A,tarde,2.1598909670712683
A,tarde,1.2035031332341655
A,tarde,2.2202373689801993
A,tarde,1.9901811005366594
A,tarde,2.2762449772085738
A,tarde,2.1119570670323307
A,tarde,2.682070214986922
A,tarde,2.0626122513239538
A,tarde,1.7852972294373735
A,tarde,2.061148751516142
A,tarde,2.271649014518194
A,tarde,2.0244300351628524
A,tarde,2.0202958456019413
A,tarde,1.6490041560966224
A,tarde,1.668549541224526
A,tarde,1.2986973641001534
A,tarde,2.8747883715934694
A,tarde,1.3780683823043574
A,tarde,1.6535474011020463
A,tarde,1.6407963672154013
A,tarde,2.4474621884722207
A,tarde,1.852525160853986
A,tarde,2.623871036336867
A,tarde,1.6632546878780659
A,tarde,2.139497081111901
A,tarde,1.5823264733701214
A,tarde,3.072574563886694
A,tarde,1.4062007904852436
A,tarde,2.154910355113514
A,tarde,2.316888440466049
A,tarde,2.2068995487257492
A,tarde,1.907356170561146
A,tarde,1.9350896501332868
A,tarde,2.021905735989555
A,tarde,1.9264989991857557
A,tarde,2.481939558397455
A,tarde,3.1052615007956756
A,tarde,1.7212541074960832
A,tarde,1.315098510210461
A,tarde,1.9558589758243725
A,tarde,3.289854668827159
A,tarde,1.5981627160151346
A,tarde,2.8195584027220337
A,tarde,2.8388504070382203
A,tarde,1.7232058791460028
A,tarde,2.2844915395926377
A,tarde,2.814198311564269
A,tarde,1.8104361295062565
A,tarde,1.898209819948819
A,tarde,1.709159543025678
A,tarde,1.4926216346535666
A,tarde,1.6753612274669964
A,tarde,1.3880298666188717
A,tarde,2.017041734129613
A,tarde,1.615013384470679
A,tarde,2.116892955895374
A,tarde,1.2220521768981865
A,tarde,2.1654401161072285
A,tarde,2.416764480804462
A,tarde,1.0031321787142722
A,tarde,2.187028284923786
A,tarde,2.613834496236646
A,tarde,1.3951794906543973
A,tarde,2.836286193418852
A,tarde,2.2095095046830227
A,tarde,1.6474940721207956
A,tarde,1.9721154611711469
A,tarde,2.279163456260861
A,tarde,2.0380026957062056
A,tarde,2.2693779962231844
A,tarde,1.5396632034603168
A,tarde,2.084680412018039
A,tarde,1.29314275154751
A,tarde,1.94438696932565
A,tarde,1.548046179267605
A,tarde,1.6322350287051166
A,tarde,2.618046587605219
A,tarde,2.5456550602971344
A,tarde,2.3045690604535887
A,tarde,1.4538436176637104
A,tarde,1.841795775152599
A,tarde,2.6065488499895917
A,tarde,2.0708584568199524
A,tarde,3.1596647699908473
A,tarde,2.1966589196971857
A,tarde,2.096024558245016
A,tarde,1.8454417678987494
A,tarde,2.066770452391141
A,tarde,1.923765081809728
A,tarde,2.3540543383442953
A,tarde,2.478351158397292
A,tarde,1.6070052697460253
A,tarde,1.334383523221111
A,tarde,1.0818973134483518
A,tarde,2.253995663456272
A,tarde,1.4483166969130632
A,tarde,0.9235547035237586
A,tarde,2.194289302265482
A,tarde,3.2464997587163955
A,tarde,1.9969645442300534
A,tarde,2.419245387225821
A,tarde,2.0409146792737825
A,tarde,1.9505551734044286
A,tarde,2.4595382414938842
A,tarde,1.8548627279056744
A,tarde,2.1336961570359514
A,tarde,2.1608489030980067
A,tarde,1.6659547731784756
A,tarde,2.4960211747682615
A,tarde,1.9125201216522956
A,tarde,1.6221274202535776
A,tarde,2.2682549217852017
A,tarde,1.5507660091044815
A,tarde,2.014090578684564
A,tarde,1.9954405016778982
A,tarde,2.542947782915789
A,tarde,2.2373491164399764
A,tarde,1.9874865206274281
A,tarde,2.4088831496001437
A,tarde,2.695103774508657
A,tarde,2.278905153175931
A,tarde,2.00517630992169
A,tarde,1.3440818838249202
A,tarde,1.4674431684623137
A,tarde,1.847387647822666
A,tarde,1.6952438989203584
A,tarde,1.906514348507277
A,tarde,2.0283249624485538
A,tarde,2.2648463771783653
A,tarde,1.9647506109704544
A,tarde,2.243250821913101
A,tarde,2.03223720740506
A,tarde,1.0122667168230643
A,tarde,1.5303323030906228
A,tarde,1.9279562221391924
A,tarde,1.3951526285794462
A,tarde,2.299964364998102
A,tarde,2.7653754161718487
A,tarde,2.6093809258486584
A,tarde,1.893278564534896
A,tarde,2.745363068424976
A,tarde,2.0743337286010557
A,tarde,1.8314570144409803
A,tarde,1.6932986682295301
A,tarde,1.8487651567559358
A,tarde,1.8059115907293857
A,tarde,2.085208111187744
A,tarde,2.0802869905249324
A,tarde,2.001523010076707
A,tarde,2.218469084873175
A,tarde,2.5953231373931707
A,tarde,2.474777067720662
A,tarde,1.2575510157750482
A,tarde,0.7230394325490226
A,tarde,2.467159955619637
A,tarde,1.3165606507922893
A,tarde,1.8876172990536582
A,tarde,1.4149434869703201
A,tarde,1.0990097812099902
A,tarde,2.270731364102394
A,tarde,2.3795775801513233
A,tarde,1.7117447996366404
A,tarde,0.7044788539275451
A,tarde,1.7268777758737586
A,tarde,2.1959020027012732
A,tarde,1.2605442156129356
A,tarde,2.0916799598895777
A,tarde,1.9923450754135021
A,tarde,2.289645749800544
A,tarde,2.0597901842070767
A,tarde,1.5134655295592223
A,tarde,2.598285750832246
A,tarde,1.920735213486515
A,tarde,1.986347730245034
A,tarde,1.533366020463402
A,tarde,1.778358874404245
A,tarde,1.5575986429865496
A,tarde,1.9135269700382884
A,tarde,2.8558542400711717
A,tarde,1.3140494285343218
A,tarde,1.1932193010616294
A,tarde,2.735585163746804
A,tarde,1.895338161424067
A,tarde,1.6654636306700417
A,tarde,2.519952343698038
A,tarde,1.6971922301315678
A,tarde,2.913004856773468
A,tarde,2.3389629356696346
A,tarde,1.7560442959271487
A,tarde,3.0786541066327517
A,tarde,1.6971425384983307
A,tarde,2.3710476860046534
A,tarde,2.149646290203246
A,tarde,2.650870644699399
A,tarde,2.7807555983634265
A,tarde,2.0160020745328833
A,tarde,1.6232910648269083
A,tarde,2.229986071469558
A,tarde,1.6611423151239468
A,tarde,3.0066936237633115
A,tarde,2.0682676655413688
A,tarde,1.8173392243439457
A,tarde,2.0923401529324543
A,tarde,1.3264368552351518
A,tarde,1.5141929807446743
A,tarde,2.600206953972213
A,tarde,1.6715528605143022
A,tarde,1.47654450865903
A,tarde,2.268326376263643
A,tarde,2.5928520773314983
A,tarde,2.3594766553325335
A,tarde,2.4980238429029082
A,tarde,1.6216024557152697
A,tarde,1.2890946666290781
A,tarde,2.7506668259777434
A,tarde,1.8386600805789322
A,tarde,1.8745834917724764
A,tarde,2.664097070924529
A,tarde,2.27811500470033
A,tarde,2.2279438860408036
A,tarde,3.082501172450542
A,tarde,1.6782408848099286
A,tarde,2.4639200640406185
A,tarde,2.028506562448542
A,tarde,2.1342961394316284
A,tarde,2.764234213206266
A,tarde,2.253917878144812
A,tarde,2.2691480395248167
A,tarde,2.536253668654901
A,tarde,1.8175236352285573
A,tarde,1.5803951663304967
A,tarde,1.477595402989483
A,tarde,1.0168217053119992
A,tarde,3.028103564970161
A,tarde,1.4483958171391584
A,tarde,1.889373188207114
A,tarde,1.8615933500555397
A,tarde,2.1537033489045503
A,tarde,2.4078686062696484
A,tarde,2.4302367441798727
A,tarde,1.7084612807155308
A,tarde,1.9164391431067942
A,tarde,2.14128997524415
A,tarde,1.8756544369082264
A,tarde,2.8036727880099965
A,tarde,2.2454874758191257
A,tarde,2.3674388930249086
A,tarde,2.331440634333706
A,tarde,2.5867369287426625
A,tarde,2.0905107793518534
A,tarde,1.3515840260220768
A,tarde,2.1998439758763206
A,tarde,1.6743215531040856
A,tarde,1.7356916591251217
A,tarde,2.2931820093775466
A,tarde,2.619141535716818
A,tarde,2.010635788368031
A,tarde,2.154416506299482
A,tarde,2.851107472317619
A,tarde,2.1203765897442843
A,tarde,3.300841557090197
A,tarde,2.282754822815772
A,tarde,1.119618620422091
A,tarde,2.376670810552266
A,tarde,2.1905791924413887
A,tarde,2.644876377041373
A,tarde,2.3365906756349792
A,tarde,1.930772008008113
A,tarde,1.387850881855317
A,tarde,1.8954883713569874
A,tarde,1.57473977289535
A,tarde,1.7097382750976386
A,tarde,2.294289202210305
A,tarde,2.834952252175703
A,tarde,2.1973357649114904
A,tarde,1.4020584689824078
A,tarde,2.22230133411007
A,tarde,2.5983157433228254
A,tarde,1.695108547840309
A,tarde,1.9329914166635411
A,tarde,2.0073440973645984
A,tarde,1.6075508434588799
A,tarde,2.3241402169219296
A,tarde,1.9395259256961093
A,tarde,2.209766221953514
A,tarde,1.55625391109895
A,tarde,1.7812708498382948
A,tarde,2.3611906789138857
A,tarde,1.8135834239541164
A,tarde,2.8634819256167026
A,tarde,1.8001819071926988
A,tarde,2.112342362875943
A,tarde,2.466295415936545
A,tarde,1.2908171335334842
A,tarde,1.119595594009612
A,tarde,1.2371718427149525
A,tarde,2.631292051713591
A,tarde,1.7240709270537766
A,tarde,3.279099642834126
A,tarde,1.7178762006713058
A,tarde,2.0922756515985186
A,tarde,2.7710549762839376
A,tarde,3.0030464440795615
A,tarde,3.0307517883181987
A,tarde,2.6041831152965713
A,tarde,2.5120312629057313
A,tarde,2.2962634746005914
A,tarde,2.389180538083319
A,tarde,1.7244071418357332
A,tarde,1.5909005582888465
A,tarde,1.998312771294524
A,tarde,1.9149076887375358
A,tarde,1.7733859753363623
A,tarde,2.3481937237283574
A,tarde,2.4776526042852556
A,tarde,2.0442034431459235
A,tarde,2.738765040527631
A,tarde,1.4291554429332476
A,tarde,1.903170270360141
A,tarde,1.6415888396985976
A,tarde,1.06673169146347
A,tarde,1.9586596570786503
A,tarde,1.9391262458083582
A,tarde,2.7567248716210653
A,tarde,2.315405842277389
A,tarde,1.4879065878353974
A,tarde,2.927046283167094
A,tarde,2.6105168477626766
A,tarde,2.291048851734308
A,tarde,1.886757950575084
A,tarde,1.5202803816382602
A,tarde,1.8138966119644735
A,tarde,2.544374309852093
A,tarde,2.9422931529673044
A,tarde,2.7716217641360945
A,tarde,1.755575289106863
A,tarde,1.4401912833554944
A,tarde,2.0704431234556018
A,tarde,1.115780317218574
A,tarde,2.1615838570923906
A,tarde,1.9261987068506656
A,tarde,1.7669817490658788
A,tarde,1.2026484663666022
A,tarde,2.2568000532848584
A,tarde,1.7336495801690444
A,tarde,1.4150415821448559
A,tarde,0.5638688933591753
A,tarde,1.9862425474746819
A,tarde,2.886125798334872
A,tarde,2.830629607273935
A,tarde,1.7714518717068641
A,tarde,1.6988939698191097
A,tarde,2.234387128037512
A,tarde,1.5008072804058543
A,tarde,2.150895949909733
A,tarde,2.383040139192345
A,tarde,2.6134666119421537
A,tarde,1.9499229617600236
A,tarde,1.898163124911517
A,tarde,1.5610087066217195
A,tarde,1.58655982298007
A,tarde,1.8867605540492367
A,tarde,2.183682753408089
A,tarde,2.4567923131166247
A,tarde,1.5984105246598275
A,tarde,2.7463442844797608
A,tarde,1.8644381994787156
A,tarde,1.989316352825782
A,tarde,1.6263941604260883
A,tarde,0.7878798698635292
A,tarde,2.4420226981805246
A,tarde,2.368421948546217
A,tarde,1.8593362214408933
A,tarde,2.033495358612436
A,tarde,2.25796960885205
A,tarde,1.2187270715567287
A,tarde,1.7354736613268527
A,tarde,2.3971323398109137
A,tarde,1.3728552884153753
A,tarde,2.1467789660833145
A,tarde,1.3217090976882975
A,tarde,2.233214991216763
A,tarde,1.9821792588512581
A,tarde,1.1924340920472454
A,tarde,2.5823696772285856
A,tarde,1.6327042116009753
A,tarde,1.5948737814928096
A,tarde,2.1002845986154712
A,tarde,2.5743186747143576
A,tarde,1.4920890905108015
A,tarde,2.0308399249239857
A,tarde,2.2144082501652864
A,tarde,2.346552803631572
A,tarde,2.088220777638613
A,tarde,1.816486080458339
A,tarde,1.5862048896756402
A,tarde,2.0430719415231873
A,tarde,1.4639304940071964
A,tarde,0.5393247582526963
A,tarde,2.2182799020788337
A,tarde,2.4519674205430975
A,tarde,0.8185337822290808
A,tarde,1.4951346476450311
A,tarde,2.309577130502599
A,tarde,3.028747734855849
A,tarde,2.010396853837704
A,tarde,1.6359985293854327
A,noche,1.90855177944758
A,noche,2.6874382095740925
A,noche,1.6770179104377323
A,noche,1.6004039966748733
A,noche,1.7586282389089838
A,noche,1.5233356958706439
A,noche,2.061335157997398
A,noche,2.81233922923478
A,noche,2.1615396365580146
A,noche,1.8738232489368563
A,noche,1.854094365542228
A,noche,1.2184045956516716
A,noche,2.4415548885735796
A,noche,1.9610814014935989
A,noche,1.9097600432046873
A,noche,3.59655378392243
A,noche,2.149376454182843
A,noche,1.6241044749524078
A,noche,1.7868212018972283
A,noche,2.5742228545983776
A,noche,2.0566352052688823
A,noche,1.2808610108413165
A,noche,2.4596144672876017
A,noche,1.665927957230503
A,noche,2.9366488881087727
A,noche,2.5400240328573243
A,noche,1.7763390521706244
A,noche,2.6405081808675566
A,noche,2.0339277552637016
A,noche,2.4263868375611097
A,noche,2.2423664086472375
A,noche,1.5768216725045632
A,noche,1.678225083841269
A,noche,2.5149804087905805
A,noche,1.8326123339467295
A,noche,1.7981757683790016
A,noche,1.5224387103253236
A,noche,2.2117995327967304
A,noche,3.0312624596215727
A,noche,1.4662335428728634
A,noche,2.012109728336379
A,noche,2.7061102777077144
A,noche,1.9601793043771425
A,noche,2.226185898124867
A,noche,1.4688032359265601
A,noche,2.214153548603824
A,noche,1.9064278674977255
A,noche,2.4928649978399315
A,noche,2.5936930257823754
A,noche,3.294781821009307
A,noche,2.2898165866067877
A,noche,2.162898158291083
A,noche,2.097192150788668
A,noche,1.8234168535946558
A,noche,2.1692419217308454
A,noche,1.8522992949304853
A,noche,2.084230488134807
A,noche,2.65879876780398
A,noche,1.4967287173601793
A,noche,2.5699392805645225
A,noche,2.6585575336699327
A,noche,1.9409657365044606
A,noche,0.9390725504957027
A,noche,1.6960890064527838
A,noche,2.6484972732805545
A,noche,1.988565968850559
A,noche,1.5003488838525447
A,noche,1.7476125393858912
A,noche,2.4203100132522763
A,noche,2.2733667841006895
A,noche,1.8805339504151528
A,noche,1.8165877940926562
A,noche,1.804120925478089
A,noche,1.5387949077507488
A,noche,2.807687844734721
A,noche,1.83883976539433
A,noche,2.608579260412748
A,noche,2.7606580259612254
A,noche,2.4991554490739802
A,noche,1.7841898436409758
A,noche,2.201865045168305
A,noche,1.9879021968045418
A,noche,1.548149069634936
A,noche,2.1621796408608014
A,noche,1.4104801044200987
A,noche,2.5938396942307818
A,noche,1.7676913513508035
A,noche,2.1005798279364196
A,noche,2.141643935773071
A,noche,1.8705475131479614
A,noche,2.2933469007376375
A,noche,1.7625481716887377
A,noche,2.435648648728622
A,noche,1.3270101598766257
A,noche,2.063189789773206
A,noche,2.9694644995291424
A,noche,1.4998343376972127
A,noche,1.6611275147375744
A,noche,2.2569539248294577
A,noche,2.089790890969799
A,noche,2.1753150496367795
A,noche,2.244593565073832
A,noche,2.317360734280885
A,noche,2.5548499209781115
A,noche,2.2049093284642565
A,noche,1.8793711726907287
A,noche,2.3362868506013656
A,noche,2.949940967447608
A,noche,1.9336831268087131
A,noche,1.5127353476646792
A,noche,2.553540334643486
A,noche,1.9398094180232008
A,noche,0.9136652269929819
A,noche,2.423710838575211
A,noche,1.7323359070230386
A,noche,1.9547333588479197
A,noche,2.1659901652845073
A,noche,2.0952498398895334
A,noche,2.35472590856952
A,noche,1.7822568147150784
A,noche,2.2565528990880415
A,noche,1.8702266612080414
A,noche,2.3694052404437516
A,noche,2.307683742006527
A,noche,1.5322806489777023
A,noche,2.542991058087516
A,noche,1.732018277442976
A,noche,2.4040288991405725
A,noche,2.1836436567006703
A,noche,2.919091838397561
A,noche,1.8882670088140738
A,noche,1.8253416019409012
A,noche,1.9902901970561337
A,noche,1.8484101085828624
A,noche,2.399970950971025
A,noche,1.1918446957817062
A,noche,1.4731587904268229
A,noche,1.4660985392104036
A,noche,2.4751537959867878
A,noche,2.8553066862909624
A,noche,1.9477753907312643
A,noche,1.9155891384049948
A,noche,2.0350260815565906
A,noche,2.5809391513040953
A,noche,1.5363234329047128
A,noche,2.1191844913673927
A,noche,2.4875988148912147
A,noche,2.2505470849699227
A,noche,2.0947908082993716
A,noche,2.5005230462835706
A,noche,0.6483838535003814
A,noche,2.338937659765454
A,noche,1.6729621584362881
A,noche,1.0846835515717714
A,noche,2.2556012997624904
A,noche,2.6868292725814786
A,noche,1.931275742686154
A,noche,2.4764372736014693
A,noche,2.8061391289943227
A,noche,2.657457226792024
A,noche,2.8199822646856965
A,noche,2.3710637455359462
A,noche,2.037716819450796
A,noche,1.1990170940514158
A,noche,1.8769687559350257
A,noche,1.5783767023419042
A,noche,3.085471358748907
A,noche,1.9120570937838317
A,noche,2.061602403392243
A,noche,2.275742688020234
A,noche,2.021801223186227
A,noche,2.8475255202153766
A,noche,1.688675319132774
A,noche,2.0973037276186215
A,noche,1.6287647071509759
A,noche,1.3399887443896472
A,noche,1.6941154545473573
A,noche,1.9814816014757939
A,noche,1.7853488877413701
A,noche,1.653789510063072
A,noche,1.296841268164083
A,noche,1.9584472136856526
A,noche,1.2476398129844988
A,noche,2.380027981844801
A,noche,2.0412198764672516
A,noche,1.2712242502675348
A,noche,1.8453954614750683
A,noche,1.6239217972047084
A,noche,2.15958725520959
A,noche,2.670225223011572
A,noche,1.0624137651771277
A,noche,2.0575130395737085
A,noche,1.9199336022166797
A,noche,2.3356700382252327
A,noche,2.1065983141188447
A,noche,1.6240153341305905
A,noche,1.840473032166691
A,noche,1.6019870715982556
A,noche,2.538003569299299
A,noche,2.010655824335971
A,noche,2.950595342876504
A,noche,1.9696695930926895
A,noche,1.6457966165447686
A,noche,1.2431428036935865
A,noche,1.0984301618720274
A,noche,1.2079320284972552
A,noche,2.1335633255057416
A,noche,2.254362511614967
A,noche,1.2094046489839334
A,noche,2.447519157038058
A,noche,1.7584694741582803
A,noche,2.0733965059927746
A,noche,2.806110314127712
A,noche,2.448419657932766
A,noche,1.8657346760470839
A,noche,1.5544038872923562
A,noche,0.9240922993353475
A,noche,1.64042334037879
A,noche,1.8944348805861528
A,noche,1.506410236424408
A,noche,1.9343715164538478
A,noche,2.038425941479384
A,noche,1.8875720090959607
A,noche,1.6749987095882701
A,noche,2.084327335983364
A,noche,2.2209703247847044
A,noche,1.454800461278577
A,noche,2.705466189873135
A,noche,1.9507059338578692
A,noche,2.009424811472424
A,noche,2.3541072116282784
A,noche,2.116608065631751
A,noche,2.4765683169566226
A,noche,2.143562082600912
A,noche,1.6937813126797812
A,noche,2.180751762603051
A,noche,1.428136896339669
A,noche,2.0542798528882615
A,noche,1.9833850046777697
A,noche,1.8959415713637302
A,noche,1.9357312442805346
A,noche,1.0590754772511803
A,noche,1.7256375461295193
A,noche,2.0464224505705575
A,noche,2.0799281959987
A,noche,1.4861624295370208
A,noche,2.6328539204323502
A,noche,1.5669125758927496
A,noche,2.4847286002633684
A,noche,2.2135971809358423
A,noche,1.6768863450780984
A,noche,2.887655446304756
A,noche,1.4031815841217599
A,noche,2.459577086805001
A,noche,2.500291159021489
A,noche,1.6646898954616776
A,noche,2.6962326500321643
A,noche,1.8749767427005235
A,noche,2.1443468146399285
A,noche,2.1301609193856104
A,noche,1.932845629264726
A,noche,2.4054041365798913
A,noche,2.3967443602761067
A,noche,1.1257340133809097
A,noche,2.6521701214390765
A,noche,1.1687540059821628
A,noche,2.5162731021708287
A,noche,2.5633525684137917
A,noche,1.4545167848924008
A,noche,1.7945928560227076
A,noche,1.4471476657570321
A,noche,1.8925394848556323
A,noche,1.8459828579071293
A,noche,2.3898302661346698
A,noche,2.655154373059804
A,noche,2.697841905394978
A,noche,1.718915986710849
A,noche,1.8953890631277361
A,noche,1.158280903889525
A,noche,1.5970649667519057
A,noche,2.4824258165487287
A,noche,2.807791411774116
A,noche,1.382825564060039
A,noche,1.7037678704235528
A,noche,1.9867971215205364
A,noche,2.1400805794098035
A,noche,1.5951982400391769
A,noche,2.2120305222320447
A,noche,1.763080326464542
A,noche,1.9927738645608604
A,noche,2.2731421240018497
A,noche,2.003211134905469
A,noche,1.7818070547367157
A,noche,1.9451950980370847
A,noche,1.9558185203973324
A,noche,1.8149944850589361
A,noche,1.8706019686664488
A,noche,2.7993235852523584
A,noche,2.2804597239706195
A,noche,1.8522598409854198
A,noche,2.348477202255368
A,noche,1.833090255121995
A,noche,2.5865623187933204
A,noche,2.184821096099047
A,noche,1.9463489279978856
A,noche,2.223858462905139
A,noche,1.2145619239657504
A,noche,1.4366162655450974
A,noche,1.4030374968004722
A,noche,2.0714715473818535
A,noche,2.866257499742546
A,noche,3.115650073096316
A,noche,2.3190255507203785
A,noche,2.2504222374722285
A,noche,1.0994711329236306
A,noche,1.728663100132989
A,noche,1.6061081240458805
A,noche,1.689576200874442
A,noche,1.9159280907076053
A,noche,1.7639547111514364
A,noche,1.010350094812106
A,noche,2.3739551280587667
A,noche,1.4636284871300966
A,noche,2.1196234320555747
A,noche,3.0370413348749867
A,noche,1.5403077042067883
A,noche,0.7348562386268351
A,noche,1.8569978890599446
A,noche,2.5504798174992853
